10344,1,1,1,0,0,1,0.666666667,1,1,1,1,0,0,1,1,0.8,1,1
10345,1,0.666666667,1,0.666666667,0,1,0.666666667,1,1,0.8,0.8,0,0,0.666666667,0.5,0.666666667,1,1
10346,0,1,0,0,0,0,0,0,0,0.666666667,0.666666667,0,0,0,0,1,0,0
10347,0,1,0,0,0,1,0,0,0,0.666666667,0.666666667,0,0,0,0,1,0,0
10348,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.4,0,0
10349,1,1,1,1,1,1,1,1,0.666666667,0.5,0.5,0,1,1,1,0,1,0.666666667
10350,0.666666667,0.666666667,0.666666667,0,0,1,0,0.666666667,0.666666667,1,1,0.666666667,0.666666667,0.666666667,0.666666667,1,0.666666667,0.666666667
10351,1,1,1,0,0,1,1,1,0.666666667,0.5,1,0,0,1,0.666666667,0.666666667,1,1
10352,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0.666666667,0,0,1
10353,1,1,1,0,1,1,1,1,1,1,0.666666667,0,0,1,1,0,1,1
10354,0.666666667,0.666666667,0.5,0,0.5,0.5,0.666666667,0.5,0.666666667,0.5,0.8,0,0,0,0.4,0.5,0.4,0.666666667
10355,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0.666666667
10356,0.5,0.5,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5,0.666666667,0,0.5,0.4,0.5,0.5,0.4
10357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10358,1,1,1,1,0,1,1,1,1,0.666666667,1,1,0,1,1,0.666666667,1,1
10359,1,1,1,1,1,1,1,1,1,0.666666667,0.666666667,1,1,0,1,0.666666667,1,1
10360,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
10361,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1
10362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10363,0.5,1,0.5,0,0,0.8,0,0,1,0,1,0,0,1,0.4,0.666666667,0.4,1
10364,0,0.666666667,0,0,0,0,0,1,1,0.666666667,0.4,0,0,1,0,0.4,1,1
10365,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
10366,1,1,1,0,0,1,0,0,0.666666667,0.666666667,0.5,0,0,0,0.5,0.4,0,0.4
10367,0.8,1,1,0,0,1,0.8,1,1,0,0.571428571,0,0,1,0.666666667,0.8,0.8,0.8
10368,1,1,1,0,1,1,1,0.5,0.4,0.25,0.5,0,0,1,0.666666667,0,0,0.666666667
10369,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0.666666667,1,1
10370,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.666666667,0,1,0
10371,1,0.5,1,0,0,1,0.666666667,1,1,0.5,1,1,0,1,1,1,1,1
10372,1,1,1,0,0,1,0,0.666666667,0.5,0.4,0.5,0,0,1,0,0.4,0,1
10373,1,1,1,0,0,1,1,1,1,0.666666667,0,0,0,1,1,0,0,0
10374,0.666666667,0.666666667,0.5,0.666666667,0,0.5,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0,0,0.666666667,0.666666667,0.666666667,0.666666667,0
10375,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5,0,0
10376,1,1,1,0,0.666666667,1,0,0,1,1,1,0,0,1,0.666666667,0.444444444,0.666666667,1
10377,1,1,0,0,1,0,0,1,1,0.5,0.666666667,1,0,1,0,0.666666667,1,1
10378,0,1,0,0,0,0,0,0,1,1,0.666666667,0,0,1,0,0.4,0,1
10379,0.666666667,1,1,0,0,1,0,1,1,0.8,0.8,0,0,1,0.8,0.666666667,1,0.8
10380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10382,1,1,1,0,1,0.666666667,0,1,1,1,1,0,0,1,0.666666667,0,1,0.666666667
10383,0,1,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0
10384,0,0.666666667,0,0,0,0.666666667,0,0,0,0.666666667,0.666666667,0,0,0,0,0,0,0
10385,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1
10386,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
10387,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
10388,1,1,1,0,0,1,0,1,0.666666667,0.5,0,0,0,1,0.5,0.333333333,1,1
10389,1,1,0.666666667,0,1,0,0,0.666666667,0,1,0,0,0,0,0.5,0.285714286,1,0
10390,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5,0,0
10391,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.4,0,0
10392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10394,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0
10395,0,1,0,0,1,0,0,0,1,0.666666667,0.5,0,0,1,1,0.666666667,0,1
10396,0.5,0.5,0.4,0,1,0.4,0,1,0.5,0.5,0.5,0,0,0,0.8,0,1,0.5
10397,1,1,1,1,0,1,0,1,1,0.5,1,0,0,1,1,0,1,1
10398,1,1,1,0,1,1,0,0.666666667,0.666666667,0.666666667,0.5,0,0,1,0.5,0.5,1,0.5
10399,0,1,0,0,0,0,0,1,0.666666667,0.666666667,0.666666667,0,0,1,0.5,0.666666667,0.666666667,0.5
10400,1,1,1,1,0,1,0,1,1,0.666666667,0.666666667,0.666666667,0,1,0.666666667,0.666666667,1,1
10401,0.666666667,0.8,0.666666667,0,0,0.666666667,0,1,0.8,0.8,1,0,0,1,0,0.25,1,1
10402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10403,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0.8,0,0
10404,1,1,1,0.666666667,0,1,0.666666667,1,1,0.8,1,0.5,0,1,1,0.4,1,0
10405,1,1,0.666666667,1,0,0.666666667,0,1,0.666666667,0.666666667,0.5,1,0,1,1,1,1,1
10406,0,0,0,0,0,0,1,0,0,0.5,0.5,0,0,0,0,0,0,0
10407,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1
10408,1,1,1,0,0.666666667,1,0,1,1,1,0,0,0,1,1,1,0.666666667,1
10409,1,1,0.666666667,0,0,1,0,0,1,0.5,0,0,0,1,0.666666667,0.666666667,0,0
10410,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
10411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10413,0.666666667,0.666666667,0.666666667,0,1,0.666666667,0,0,0.5,0,0.5,0,0,0.666666667,0,0,0,0.5
10414,1,1,1,1,0,1,1,1,1,0.666666667,0.666666667,1,0,1,1,1,1,1
10415,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10416,0,0.666666667,0,0,0.666666667,0.4,0,0.5,0,0.666666667,0.666666667,0,0,0,0.5,0,0.5,0.5
10417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10418,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0
10419,0.666666667,0.666666667,0.666666667,0,0,0.666666667,0.666666667,0.666666667,1,1,1,0,0,0.666666667,0.4,1,0.666666667,1
10420,0,0.666666667,0,0,0,0.666666667,0,0,0,0.5,0.5,0,0,0,0,0.666666667,0,0
10421,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10422,1,1,1,0,1,1,0,1,1,0.666666667,0.666666667,0,0,1,1,0.666666667,1,1
10423,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0.5,1,0
10424,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.666666667,0,0
10425,0.666666667,0.666666667,0.666666667,0,0,0.666666667,0,0.5,0.5,0.5,0.5,0,0,0.666666667,0.5,0,0.5,0.5
10426,0.666666667,1,0.666666667,0,0,0.666666667,0,0,0.5,1,0,0,0,0.666666667,0.5,0.571428571,0,0
10427,0,0,1,0,0,1,0,1,1,0.5,1,1,0,0,0,1,0,1
10428,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
10429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10430,1,1,1,0,0,1,0,1,1,0.8,0.666666667,0,0,1,1,0,1,1
10431,0.666666667,1,0.666666667,0,0,1,0,0.666666667,0.5,0.8,0.666666667,0,0,0.666666667,0.666666667,0.4,0,0
10432,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.666666667,0,0
10433,1,1,0.666666667,0,0,0.666666667,0,1,1,1,0,0.666666667,0,1,0.666666667,0.666666667,0,1
10434,0,1,0,0,1,0,0,1,1,0.666666667,0.666666667,0,0,1,1,1,1,1
10435,1,1,0,0,0,0,0,1,1,1,0.666666667,0,0,1,0,0.4,1,1
10436,0.4,0.666666667,0.4,0,0,0.285714286,0.4,0,0.4,0.333333333,0.5,0,0,0,0.4,0,0.5,0
10437,0,1,0,0,0,0.666666667,0,0,0,0,0.5,0,0,0,0,0,0,0
10438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10439,0,0.8,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
10440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10441,1,1,0.666666667,0,0,0.666666667,0,0.666666667,0.666666667,0,0,0,0,0,0.666666667,0,1,0
10442,1,1,0.666666667,0,0,0.666666667,0,0.666666667,0.666666667,0,0,0,0,1,0,0,1,0.666666667
10443,0.5,1,0.5,0,0,1,0,0.5,0.333333333,0.666666667,0.5,0,0,0.5,0.4,0.666666667,0.666666667,0.4
10444,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0.666666667,1,1
10445,1,0,1,1,0,1,1,1,1,0,0.666666667,0,0,0,1,0,1,1
10446,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0
10448,1,0.666666667,1,0,0,0.5,0,1,1,0.5,0.5,0,0,0.666666667,0.8,0.333333333,0.666666667,0.8
10449,0.666666667,1,0.666666667,0,0.666666667,1,0,0,0.666666667,1,0.666666667,0,0,0.666666667,0.4,0.5,0.666666667,0.666666667
10450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10451,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
10452,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0
10453,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0
10454,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0.666666667,0,0
10455,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0.666666667,0,1,0.666666667
10456,0,0.666666667,0.5,0,0,0.5,0,0,0.5,0.5,0.666666667,0,0,0.666666667,0.4,0.4,0.666666667,0.5
10457,0.666666667,0.666666667,0.666666667,0,1,0.666666667,0,0.666666667,0.5,0.4,0.5,0,0,0.666666667,0.666666667,0,1,0.666666667
10458,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0.666666667,0.5,1,0.666666667
10459,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1
10460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10461,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10462,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0.666666667,1,1
10463,0,0,0.666666667,0,0,1,0,0.666666667,0,0.5,0.5,0,0,0,0,0,0,0
10464,0.666666667,0.666666667,0.666666667,0,0.666666667,0.666666667,0,0.666666667,0.666666667,0.666666667,0.5,0,0,0.666666667,0.666666667,0,0,0.666666667
10465,0,0.666666667,0,0,0,1,0,0,0,0.8,0.666666667,0,0,0,0,0.5,0,0
10466,0,1,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0
10467,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0
10468,1,1,1,1,0,1,0,1,1,0.666666667,0,0,0,1,0,0.666666667,1,1
10469,1,1,0.666666667,0,0,0.666666667,0,0.666666667,1,1,0.666666667,1,0,1,1,1,1,0.666666667
10470,0,1,1,0,1,1,0,1,1,0.666666667,0,0,0,1,1,0,1,1
10471,0.666666667,0.666666667,0.666666667,0.666666667,0,0.666666667,0,0.666666667,0.666666667,1,0,0,0,0.666666667,0,0.285714286,0.666666667,0
10472,1,1,1,0,0,1,0,0,1,0.4,0,1,0,1,0,1,1,0
10473,1,1,0,1,1,0,0,0.666666667,1,1,0,0,0,1,1,0.666666667,1,0.666666667
10474,0,0.666666667,0,0,0.666666667,0.5,0,0.666666667,0,0.666666667,0.8,0,0,0.666666667,0.666666667,0.4,0.666666667,0.666666667
10475,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
10476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10478,0,1,0.666666667,0,0,0.666666667,0,0,0.666666667,0.666666667,0.666666667,0,0,1,0.666666667,0.666666667,1,0.666666667
10479,1,1,1,0.666666667,0,1,1,1,1,1,1,0,0,1,1,0.8,1,1
10480,0,0,0,0,0,0.5,0,0,0,0.4,0,0,0,0,0,0,0,0
10481,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0
10482,0.5,1,0.5,0,0,1,1,0.5,0.5,0.8,1,0,0,0.5,0.5,0.8,0.5,0
10483,1,1,1,0,0,1,0,0.666666667,0.666666667,0.666666667,0,0,0,0,0,0,0,0
10484,0,1,0,0,0,1,0,0,0,0.666666667,0,0,0,0,0,0,0,0
10485,0,1,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0
10486,0,0,0,0,0,0,0,1,1,0.666666667,0,0,0,0,1,0.333333333,0,0
10487,1,0,1,1,0,1,1,0.666666667,1,0,0,0,0,0,1,0,1,1
10488,0,1,0,0,0,0,0,0,0,0.666666667,0.666666667,0,0,0,0,0.5,0,0
10489,0.5,0.666666667,0.5,0,0.5,1,1,0.5,0.5,0.8,0.5,0,0,0,0.4,0,0.666666667,0.4
10490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10491,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
10492,1,1,1,0,0,1,1,1,1,0.666666667,0,0,0,1,1,1,1,1
10493,0,1,0,0,0,1,0,0,0,0.666666667,0,0,0,0,0,0.666666667,0,0
10494,0.666666667,1,0.666666667,0,0.666666667,0.666666667,0,0.5,0.5,0.8,0.5,0.5,0,0.666666667,0.333333333,0.285714286,0.666666667,0.4
10495,1,1,0.666666667,0,0,0.5,0,1,0.8,0.8,0.5,0,0,1,0.4,0.571428571,1,1
10496,0,0.666666667,0,0,0,0.666666667,0,0,0,1,0.666666667,0,0,0,0,1,1,0
10497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10498,1,1,0.666666667,0,0.5,0.666666667,0,1,1,1,0.666666667,0,0,1,1,0.5,1,0.8
10499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10500,0,0,0,0,1,0,0,0.666666667,0,0,0,0,0,0,0,0,1,0
10501,0,1,0,0,0,0,0,1,1,1,0.5,0,0,1,0,0,1,1
10502,0.666666667,0.666666667,0.666666667,0,0,1,0,0.666666667,0.666666667,1,1,0.666666667,0,0,0,1,0.666666667,0.666666667
10503,0,1,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0
10504,0,0.666666667,0,0,0,1,0,0,0,0.666666667,0,0,0,0,0,0.666666667,0,0
10505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10507,0,0.666666667,0,0,0,0,0.666666667,0,0,0.666666667,0.666666667,0,0,0,0,0.666666667,0,0
10508,0.666666667,0,0.666666667,0,0,0.5,0,0.666666667,0.666666667,0.666666667,0,0.5,0,0,0.666666667,0.5,0.666666667,0.666666667
10509,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1
10510,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0.666666667,1,1
10511,0.5,0.666666667,0.666666667,0,0.5,0.666666667,0,0.5,0.5,0.5,0.5,0,0,0,0.5,0,0.5,0.666666667
10512,1,0,1,1,0,1,1,0.666666667,0.666666667,0.5,0.5,1,0,0,1,0,1,0.666666667
10513,1,0,1,0,0,0,0,1,1,0.666666667,0.666666667,0,0,0,1,0,1,1
10514,0,1,0.666666667,0,0,0.666666667,0,0,1,1,0.666666667,1,0,1,1,0.8,0.5,1
10515,0,0.666666667,0.666666667,0,0,1,0,0,0.666666667,0.8,0.5,0,0,0,0.666666667,0.8,0.666666667,0.666666667
10516,1,1,1,0,1,0.666666667,0,1,1,0.5,0,0,0,1,0.666666667,0.25,1,0.666666667
10517,0,0,0,0,0,0,0,0.666666667,0,0.5,0,0,0,0,0.666666667,0,0,0
10518,1,1,1,0,0,1,0,1,1,1,0.5,0,0,1,0.666666667,0.5,1,1
10519,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10520,1,1,1,1,0,1,0,1,1,1,0.4,0,0,1,0.666666667,0.5,1,0.666666667
10521,0.5,0.666666667,0.5,0,0,1,0.666666667,0,0.4,0.4,0,0,0,0.666666667,0.5,0.333333333,0.666666667,0
10522,1,0,1,0,0,1,0,1,1,0.666666667,0,0,0,0,1,0,0,0
10523,1,0,1,1,0,1,1,0.666666667,1,1,1,0,0,0,0.666666667,0,1,0
10524,0,0,1,0,0,1,0,0,0.666666667,0.666666667,1,0,0,0,1,0.5,1,0.666666667
10525,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10526,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,1,0,0,0
10527,0.666666667,0.666666667,0.666666667,0,0,0.666666667,0,0,0.666666667,0.4,0.666666667,0.666666667,0,0.666666667,0,0.666666667,0,0.666666667
10528,1,1,1,0,0,1,0,0.666666667,0.5,0.5,0,0,0,0,0.4,0.666666667,0,0
10529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10530,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
10531,0,1,0,0,0,0.666666667,0,0,0,0.666666667,0,0,0,0,0,0.4,0,0
10532,0,1,0,0,0,1,0,0,0,0.5,1,0,0,0,0,0,0,0
10533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10534,1,0.666666667,1,1,0,1,0,1,1,1,0.666666667,0,0,0,0.666666667,0,1,0.666666667
10535,1,0.666666667,1,0,0.5,1,0,1,0.666666667,0.666666667,0.4,0.666666667,0,0.666666667,1,0,0.666666667,0.666666667
10536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10537,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10538,0,0.666666667,0,0,0,0,0.666666667,0,0,1,0.666666667,0,0,0,0,0.333333333,0,0
10539,0,1,0,0,0,0,0,0.666666667,1,1,0,0.666666667,0,1,0.666666667,0,1,0.666666667
10540,1,1,1,0,0.666666667,1,0.666666667,1,0.8,0.8,0.8,0,0,0,0.666666667,0.571428571,1,0
10541,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.5,0,0
10542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10543,0.5,1,0.5,0,0,1,0,0.5,0.5,1,1,0,0,0.5,0.5,0.666666667,0.5,0.5
10544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10545,0,0.5,0,0,0,0.666666667,0,0,0,1,0.666666667,0,0,0,0,0.571428571,0,0
10546,0.666666667,0.666666667,0.666666667,0,0,0.666666667,0.666666667,0,0.5,0.5,0.5,0,0,1,0.5,0,0.666666667,0.5
10547,0,0.666666667,0,0,1,0,0,0,0,1,1,0,0,0,0,0.666666667,0,0
10548,1,1,1,0,0,1,0,1,1,1,0.666666667,0,0,1,0.666666667,0.666666667,1,0.666666667
10549,1,0,0.666666667,0,0,0.666666667,0,0,0.666666667,0.666666667,0,0,0,0,0.666666667,0.666666667,1,0
10550,0.666666667,1,0.666666667,0,0,0.571428571,0,0,0.666666667,0.5,0.285714286,0,0,0.666666667,0.666666667,0.333333333,0,0.5
10551,0.666666667,1,1,0,1,0.5,0,1,1,1,0.666666667,0,0,1,1,0.333333333,1,1
10552,0.5,0.666666667,0.5,0,0,0.8,0.666666667,0.5,0.5,0.5,0.5,0.666666667,0,0.666666667,0.5,0.666666667,0.666666667,0
10553,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10554,1,1,1,0,0,1,0,0.666666667,0.666666667,0.666666667,0,0,0,0,0.666666667,0,1,0.666666667
10555,0,1,1,0,1,1,0,0,1,1,0.5,0,0,1,0.666666667,0.5,1,0.666666667
10556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10557,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0.666666667,0,1,0
10558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10559,0.4,0.8,0.857142857,0.5,0,0.857142857,0.5,0,1,0.4,0.333333333,0,0,0.8,0.333333333,0,1,0.333333333
10560,1,1,1,0,1,1,0,0.666666667,1,0.5,0,0,0,1,0.666666667,0.666666667,1,1
10561,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0.666666667,0,1
10562,0.5,0.4,0.5,0,0,0.5,0,0.5,0.5,0.4,0.5,0,0,0.5,0.4,0,0.5,0.4
10563,1,1,1,1,0,1,0,0.666666667,0.5,0.5,0.5,0,0,1,0.4,0.222222222,1,0.5
10564,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0.666666667,0,0
10565,0.666666667,0.666666667,1,0,0,1,0.666666667,1,1,1,1,0,0,0.666666667,1,0.571428571,1,0
10566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10567,0.666666667,1,1,1,0.5,1,0,1,1,1,1,0,0,1,1,0.8,1,0
10568,1,0.666666667,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1
10569,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0.666666667,1,1
10570,0.5,0.666666667,0.666666667,0,0,0.666666667,0,0.5,0.5,0.5,0,0.666666667,0,0.666666667,0.5,0.666666667,0.5,0.666666667
10571,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0
10572,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0.666666667,0,1,1
10573,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
10574,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0.666666667,1,1
10575,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0.5,1,1
10576,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
